w0,w1,w2,n,mle
her,coming,through,1,1.0067857358596944e-05
her,cross,the,1,1.0067857358596944e-05
her,crying,</s>,1,1.0067857358596944e-05
her,crying,as,1,1.0067857358596944e-05
her,departure,was,1,1.0067857358596944e-05
her,door,</s>,1,1.0067857358596944e-05
her,down,here,1,1.0067857358596944e-05
her,dress,</s>,1,1.0067857358596944e-05
her,eye,and,1,1.0067857358596944e-05
her,eyes,</s>,3,3.020357207579083e-05
her,eyes,at,1,1.0067857358596944e-05
her,eyes,closed,1,1.0067857358596944e-05
her,eyes,crinkled,1,1.0067857358596944e-05
her,eyes,had,1,1.0067857358596944e-05
her,eyes,looked,1,1.0067857358596944e-05
her,eyes,off,2,2.013571471719389e-05
her,eyes,were,1,1.0067857358596944e-05
her,face,</s>,1,1.0067857358596944e-05
her,face,as,1,1.0067857358596944e-05
her,face,clearly,1,1.0067857358596944e-05
her,face,hardening,1,1.0067857358596944e-05
her,face,in,1,1.0067857358596944e-05
her,fare,back,1,1.0067857358596944e-05
her,first,time,1,1.0067857358596944e-05
her,folded,hands,1,1.0067857358596944e-05
her,for,a,1,1.0067857358596944e-05
her,fortune,told,1,1.0067857358596944e-05
her,from,there,1,1.0067857358596944e-05
her,glass,</s>,2,2.013571471719389e-05
her,glass,forward,1,1.0067857358596944e-05
her,glass,of,1,1.0067857358596944e-05
her,glass,raised,1,1.0067857358596944e-05
her,glasses,and,1,1.0067857358596944e-05
her,gloved,hand,1,1.0067857358596944e-05
her,go,up,1,1.0067857358596944e-05
her,good,night,1,1.0067857358596944e-05
her,hair,</s>,1,1.0067857358596944e-05
her,hair,and,1,1.0067857358596944e-05
her,hair,was,2,2.013571471719389e-05
her,hand,</s>,5,5.033928679298472e-05
her,hand,and,1,1.0067857358596944e-05
her,hand,as,1,1.0067857358596944e-05
her,hand,away,1,1.0067857358596944e-05
her,hand,on,3,3.020357207579083e-05
her,hand,shook,1,1.0067857358596944e-05
her,hand,was,3,3.020357207579083e-05
her,hands,folded,1,1.0067857358596944e-05
her,hands,on,1,1.0067857358596944e-05
her,hands,under,1,1.0067857358596944e-05
her,hat,</s>,2,2.013571471719389e-05
her,head,at,1,1.0067857358596944e-05
her,head,away,1,1.0067857358596944e-05
her,head,on,1,1.0067857358596944e-05
her,head,poised,1,1.0067857358596944e-05
her,head,up,1,1.0067857358596944e-05
her,head,was,2,2.013571471719389e-05
her,hed,kill,1,1.0067857358596944e-05
her,here,for,1,1.0067857358596944e-05
her,home,</s>,1,1.0067857358596944e-05
her,home,just,1,1.0067857358596944e-05
her,honor,and,1,1.0067857358596944e-05
her,horse,and,1,1.0067857358596944e-05
her,hotel,</s>,1,1.0067857358596944e-05
her,how,much,2,2.013571471719389e-05
her,how,since,1,1.0067857358596944e-05
her,how,they,1,1.0067857358596944e-05
her,i,imagine,1,1.0067857358596944e-05
her,if,she,1,1.0067857358596944e-05
her,if,shes,1,1.0067857358596944e-05
her,in,the,1,1.0067857358596944e-05
her,it,was,1,1.0067857358596944e-05
her,jew,has,1,1.0067857358596944e-05
her,ladyship,wants,1,1.0067857358596944e-05
her,legs,crossed,1,1.0067857358596944e-05
her,lett,</s>,1,1.0067857358596944e-05
her,life,work,1,1.0067857358596944e-05
her,lips,</s>,1,1.0067857358596944e-05
her,lips,pursed,1,1.0067857358596944e-05
her,lips,with,1,1.0067857358596944e-05
her,lodge,and,1,1.0067857358596944e-05
her,long,neck,1,1.0067857358596944e-05
her,looking,so,1,1.0067857358596944e-05
her,looks,were,1,1.0067857358596944e-05
her,mans,felt,1,1.0067857358596944e-05
her,money,into,1,1.0067857358596944e-05
her,mouth,closed,1,1.0067857358596944e-05
her,name,is,1,1.0067857358596944e-05
her,name,was,1,1.0067857358596944e-05
her,names,lady,1,1.0067857358596944e-05
her,neck,</s>,1,1.0067857358596944e-05
her,neck,showed,1,1.0067857358596944e-05
her,not,so,1,1.0067857358596944e-05
her,of,himself,1,1.0067857358596944e-05
her,office,</s>,1,1.0067857358596944e-05
her,on,the,1,1.0067857358596944e-05
her,own,eyes,1,1.0067857358596944e-05
her,own,name,1,1.0067857358596944e-05
her,own,people,1,1.0067857358596944e-05
her,own,true,1,1.0067857358596944e-05
her,pretty,well,1,1.0067857358596944e-05
her,shaking,</s>,1,1.0067857358596944e-05
her,side,of,1,1.0067857358596944e-05
her,skirt,</s>,1,1.0067857358596944e-05
her,so,well,1,1.0067857358596944e-05
her,spectacles,wiped,1,1.0067857358596944e-05
her,taxi,</s>,1,1.0067857358596944e-05
her,that,not,1,1.0067857358596944e-05
her,the,tricks,1,1.0067857358596944e-05
her,this,</s>,1,1.0067857358596944e-05
her,this,morning,1,1.0067857358596944e-05
her,to,</s>,1,1.0067857358596944e-05
her,to,another,1,1.0067857358596944e-05
her,to,dance,1,1.0067857358596944e-05
her,to,drink,1,1.0067857358596944e-05
her,to,get,1,1.0067857358596944e-05
her,to,go,1,1.0067857358596944e-05
her,to,have,1,1.0067857358596944e-05
her,to,provincetown,1,1.0067857358596944e-05
her,to,watching,1,1.0067857358596944e-05
her,too,</s>,1,1.0067857358596944e-05
her,too,said,1,1.0067857358596944e-05
her,true,love,1,1.0067857358596944e-05
her,two,hundred,1,1.0067857358596944e-05
her,up,because,1,1.0067857358596944e-05
her,up,please,1,1.0067857358596944e-05
her,up,stairs,1,1.0067857358596944e-05
her,walking,up,1,1.0067857358596944e-05
her,was,the,1,1.0067857358596944e-05
her,watch,how,1,1.0067857358596944e-05
her,what,kind,1,1.0067857358596944e-05
her,with,them,1,1.0067857358596944e-05
her,with,you,1,1.0067857358596944e-05
her,wrap,on,1,1.0067857358596944e-05
her,yellow,card,1,1.0067857358596944e-05
her,youre,asleep,1,1.0067857358596944e-05
herald,and,sat,1,1.0067857358596944e-05
herald,bureau,with,1,1.0067857358596944e-05
herd,</s>,<s>,2,2.013571471719389e-05
herd,and,hed,1,1.0067857358596944e-05
herd,mike,</s>,1,1.0067857358596944e-05
herd,on,the,1,1.0067857358596944e-05
herd,were,all,1,1.0067857358596944e-05
here,</s>,<s>,35,0.000352375007550893
here,all,right,1,1.0067857358596944e-05
here,among,us,1,1.0067857358596944e-05
here,and,back,1,1.0067857358596944e-05
here,and,insult,1,1.0067857358596944e-05
here,and,tell,1,1.0067857358596944e-05
here,any,more,1,1.0067857358596944e-05
here,at,burguete,1,1.0067857358596944e-05
here,at,seven,1,1.0067857358596944e-05
here,at,the,1,1.0067857358596944e-05
here,because,i,1,1.0067857358596944e-05
here,before,</s>,1,1.0067857358596944e-05
here,bill,said,3,3.020357207579083e-05
here,brett,said,1,1.0067857358596944e-05
here,brett,treated,1,1.0067857358596944e-05
here,cohn,said,1,1.0067857358596944e-05
here,come,the,1,1.0067857358596944e-05
here,comes,brett,1,1.0067857358596944e-05
here,earlier,if,1,1.0067857358596944e-05
here,edna,said,1,1.0067857358596944e-05
here,for,3,1,1.0067857358596944e-05
here,for,</s>,2,2.013571471719389e-05
here,for,a,1,1.0067857358596944e-05
here,for,three,1,1.0067857358596944e-05
here,friday,brett,1,1.0067857358596944e-05
here,give,them,1,1.0067857358596944e-05
here,has,seen,1,1.0067857358596944e-05
here,he,comes,1,1.0067857358596944e-05
here,he,is,1,1.0067857358596944e-05
here,he,said,2,2.013571471719389e-05
here,he,showed,1,1.0067857358596944e-05
here,i,said,2,2.013571471719389e-05
here,in,paris,1,1.0067857358596944e-05
here,in,the,4,4.027142943438778e-05
here,in,town,1,1.0067857358596944e-05
here,is,the,1,1.0067857358596944e-05
here,it,was,1,1.0067857358596944e-05
here,jake,</s>,1,1.0067857358596944e-05
here,last,night,1,1.0067857358596944e-05
here,long,enough,1,1.0067857358596944e-05
here,mike,said,1,1.0067857358596944e-05
here,nearly,a,1,1.0067857358596944e-05
here,now,</s>,1,1.0067857358596944e-05
here,now,that,1,1.0067857358596944e-05
here,on,a,1,1.0067857358596944e-05
here,she,is,1,1.0067857358596944e-05
here,she,said,2,2.013571471719389e-05
here,so,we,1,1.0067857358596944e-05
here,take,them,1,1.0067857358596944e-05
here,take,twenty,1,1.0067857358596944e-05
here,that,youre,1,1.0067857358596944e-05
here,the,country,1,1.0067857358596944e-05
here,though,</s>,1,1.0067857358596944e-05
here,to,be,1,1.0067857358596944e-05
here,to,night,1,1.0067857358596944e-05
here,to,see,1,1.0067857358596944e-05
here,very,long,1,1.0067857358596944e-05
here,waiter,</s>,1,1.0067857358596944e-05
here,was,cohn,1,1.0067857358596944e-05
here,we,wouldnt,1,1.0067857358596944e-05
here,where,it,1,1.0067857358596944e-05
here,whos,waked,1,1.0067857358596944e-05
here,wont,you,1,1.0067857358596944e-05
here,would,you,1,1.0067857358596944e-05
here,yet,</s>,1,1.0067857358596944e-05
heres,a,taxidermists,1,1.0067857358596944e-05
heres,another,telegram,1,1.0067857358596944e-05
heres,how,</s>,1,1.0067857358596944e-05
heres,my,street,1,1.0067857358596944e-05
heres,old,jake,1,1.0067857358596944e-05
heres,the,beautiful,1,1.0067857358596944e-05
heres,the,pub,1,1.0067857358596944e-05
heres,to,royalty,1,1.0067857358596944e-05
heroics,of,it,1,1.0067857358596944e-05
herring,</s>,<s>,1,1.0067857358596944e-05
hes,a,baron,1,1.0067857358596944e-05
hes,a,damned,1,1.0067857358596944e-05
hes,a,fine,2,2.013571471719389e-05
hes,a,fool,1,1.0067857358596944e-05
hes,a,garter,1,1.0067857358596944e-05
hes,a,good,3,3.020357207579083e-05
hes,a,great,2,2.013571471719389e-05
hes,a,lovely,1,1.0067857358596944e-05
hes,a,real,1,1.0067857358596944e-05
hes,a,taxidermist,1,1.0067857358596944e-05
hes,acted,</s>,1,1.0067857358596944e-05
hes,all,right,6,6.040714415158166e-05
hes,always,promised,1,1.0067857358596944e-05
hes,any,good,1,1.0067857358596944e-05
hes,asking,for,1,1.0067857358596944e-05
hes,asleep,</s>,1,1.0067857358596944e-05
hes,been,in,1,1.0067857358596944e-05
hes,behaved,very,1,1.0067857358596944e-05
hes,blind,as,1,1.0067857358596944e-05
hes,coming,braddocks,1,1.0067857358596944e-05
hes,dead,</s>,3,3.020357207579083e-05
hes,decided,he,1,1.0067857358596944e-05
hes,decided,i,1,1.0067857358596944e-05
hes,don,manuel,1,1.0067857358596944e-05
hes,drunk,</s>,1,1.0067857358596944e-05
hes,extraordinary,about,1,1.0067857358596944e-05
hes,from,chicago,1,1.0067857358596944e-05
hes,getting,dressed,1,1.0067857358596944e-05
hes,going,out,1,1.0067857358596944e-05
hes,going,to,4,4.027142943438778e-05
hes,gone,to,1,1.0067857358596944e-05
hes,got,a,2,2.013571471719389e-05
hes,got,children,2,2.013571471719389e-05
hes,got,his,1,1.0067857358596944e-05
hes,got,money,1,1.0067857358596944e-05
hes,got,plenty,1,1.0067857358596944e-05
hes,got,the,1,1.0067857358596944e-05
hes,got,this,1,1.0067857358596944e-05
hes,got,thousands,1,1.0067857358596944e-05
hes,had,one,1,1.0067857358596944e-05
hes,here,</s>,1,1.0067857358596944e-05
hes,here,in,1,1.0067857358596944e-05
hes,his,name,1,1.0067857358596944e-05
hes,in,bad,1,1.0067857358596944e-05
hes,in,room,1,1.0067857358596944e-05
hes,just,a,1,1.0067857358596944e-05
hes,just,passed,1,1.0067857358596944e-05
hes,just,so,1,1.0067857358596944e-05
hes,keen,about,1,1.0067857358596944e-05
hes,leaving,me,1,1.0067857358596944e-05
hes,mad,about,1,1.0067857358596944e-05
hes,my,sort,1,1.0067857358596944e-05
hes,nervous,now,1,1.0067857358596944e-05
hes,nice,</s>,1,1.0067857358596944e-05
hes,nice,to,1,1.0067857358596944e-05
hes,nice,too,1,1.0067857358596944e-05
hes,not,aficionado,2,2.013571471719389e-05
hes,not,dead,2,2.013571471719389e-05
hes,not,right,1,1.0067857358596944e-05
hes,on,all,1,1.0067857358596944e-05
hes,one,of,1,1.0067857358596944e-05
hes,out,at,1,1.0067857358596944e-05
hes,over,in,1,1.0067857358596944e-05
hes,passed,out,1,1.0067857358596944e-05
hes,probably,waiting,1,1.0067857358596944e-05
hes,probably,worked,1,1.0067857358596944e-05
hes,putting,up,1,1.0067857358596944e-05
hes,quite,one,1,1.0067857358596944e-05
hes,really,very,1,1.0067857358596944e-05
hes,sleeping,</s>,1,1.0067857358596944e-05
hes,so,awful,1,1.0067857358596944e-05
hes,so,big,1,1.0067857358596944e-05
hes,so,damned,1,1.0067857358596944e-05
hes,splendid,</s>,1,1.0067857358596944e-05
hes,staying,here,1,1.0067857358596944e-05
hes,still,only,1,1.0067857358596944e-05
hes,such,a,1,1.0067857358596944e-05
hes,terrible,when,1,1.0067857358596944e-05
hes,that,way,1,1.0067857358596944e-05
hes,through,now,1,1.0067857358596944e-05
hes,tight,</s>,1,1.0067857358596944e-05
hes,too,tired,1,1.0067857358596944e-05
hes,very,good,1,1.0067857358596944e-05
hes,waiting,to,1,1.0067857358596944e-05
hes,wiped,out,1,1.0067857358596944e-05
hes,wonderful,</s>,1,1.0067857358596944e-05
hes,wonderful,brett,1,1.0067857358596944e-05
hes,worth,</s>,1,1.0067857358596944e-05
hes,written,a,1,1.0067857358596944e-05
hes,written,about,1,1.0067857358596944e-05
hesitated,then,went,1,1.0067857358596944e-05
hey,</s>,<s>,3,3.020357207579083e-05
hey,waiter,</s>,1,1.0067857358596944e-05
hickory,shaft,into,1,1.0067857358596944e-05
hiding,about,jews,1,1.0067857358596944e-05
high,against,the,1,1.0067857358596944e-05
high,and,white,1,1.0067857358596944e-05
high,between,the,1,1.0067857358596944e-05
high,col,and,1,1.0067857358596944e-05
high,doorway,that,1,1.0067857358596944e-05
high,from,the,1,1.0067857358596944e-05
high,headland,</s>,1,1.0067857358596944e-05
high,hooded,wagon,1,1.0067857358596944e-05
high,hot,modern,1,1.0067857358596944e-05
high,i,said,1,1.0067857358596944e-05
high,moors,a,1,1.0067857358596944e-05
high,old,houses,1,1.0067857358596944e-05
high,stool,beside,1,1.0067857358596944e-05
high,stool,her,1,1.0067857358596944e-05
high,stools,and,1,1.0067857358596944e-05
high,stools,at,1,1.0067857358596944e-05
high,the,bargemen,1,1.0067857358596944e-05
high,tide,and,1,1.0067857358596944e-05
high,up,above,1,1.0067857358596944e-05
high,up,and,3,3.020357207579083e-05
high,up,for,1,1.0067857358596944e-05
high,up,over,1,1.0067857358596944e-05
high,up,squeezing,1,1.0067857358596944e-05
high,up,to,1,1.0067857358596944e-05
high,white,clouds,1,1.0067857358596944e-05
high,wine,cask,1,1.0067857358596944e-05
higher,stakes,than,1,1.0067857358596944e-05
higher,the,horizon,1,1.0067857358596944e-05
higher,there,was,1,1.0067857358596944e-05
highest,part,of,1,1.0067857358596944e-05
highly,and,it,1,1.0067857358596944e-05
hike,</s>,<s>,1,1.0067857358596944e-05
hike,in,the,1,1.0067857358596944e-05
hill,</s>,<s>,5,5.033928679298472e-05
hill,and,across,1,1.0067857358596944e-05
hill,and,away,1,1.0067857358596944e-05
hill,and,we,1,1.0067857358596944e-05
hill,brett,said,1,1.0067857358596944e-05
hill,from,the,1,1.0067857358596944e-05
hill,passed,the,1,1.0067857358596944e-05
hill,we,had,1,1.0067857358596944e-05
hill,with,a,1,1.0067857358596944e-05
hill,with,an,1,1.0067857358596944e-05
hills,</s>,<s>,4,4.027142943438778e-05
hills,again,</s>,1,1.0067857358596944e-05
hills,ahead,were,1,1.0067857358596944e-05
hills,and,come,1,1.0067857358596944e-05
hills,and,left,1,1.0067857358596944e-05
hills,and,more,1,1.0067857358596944e-05
hills,and,you,1,1.0067857358596944e-05
hills,go,through,1,1.0067857358596944e-05
hills,into,the,1,1.0067857358596944e-05
hills,stretched,off,1,1.0067857358596944e-05
hills,that,it,1,1.0067857358596944e-05
hills,that,sloped,1,1.0067857358596944e-05
hills,way,off,1,1.0067857358596944e-05
hills,we,had,1,1.0067857358596944e-05
hills,were,rocky,1,1.0067857358596944e-05
hillside,</s>,<s>,1,1.0067857358596944e-05
hillside,with,a,1,1.0067857358596944e-05
hillsides,</s>,<s>,2,2.013571471719389e-05
hillsides,and,on,1,1.0067857358596944e-05
hilt,of,the,1,1.0067857358596944e-05
hilt,tight,between,1,1.0067857358596944e-05
hilts,of,the,1,1.0067857358596944e-05
him,</s>,<s>,121,0.0012182107403902302
him,a,certain,1,1.0067857358596944e-05
him,a,chance,1,1.0067857358596944e-05
him,a,double,1,1.0067857358596944e-05
him,a,good,1,1.0067857358596944e-05
him,a,hundred,1,1.0067857358596944e-05
him,a,pass,1,1.0067857358596944e-05
him,a,tender,1,1.0067857358596944e-05
him,a,tip,1,1.0067857358596944e-05
him,about,his,1,1.0067857358596944e-05
him,about,it,1,1.0067857358596944e-05
him,about,me,1,1.0067857358596944e-05
him,about,the,1,1.0067857358596944e-05
him,about,three,1,1.0067857358596944e-05
him,about,vienna,1,1.0067857358596944e-05
him,after,lunch,1,1.0067857358596944e-05
him,again,</s>,4,4.027142943438778e-05
him,against,the,1,1.0067857358596944e-05
him,all,about,1,1.0067857358596944e-05
him,alone,</s>,2,2.013571471719389e-05
him,although,being,1,1.0067857358596944e-05
him,always,he,1,1.0067857358596944e-05
him,always,without,1,1.0067857358596944e-05
him,and,all,1,1.0067857358596944e-05
him,and,as,1,1.0067857358596944e-05
him,and,because,1,1.0067857358596944e-05
him,and,brett,2,2.013571471719389e-05
him,and,climbed,1,1.0067857358596944e-05
him,and,drove,1,1.0067857358596944e-05
him,and,evidently,1,1.0067857358596944e-05
him,and,give,1,1.0067857358596944e-05
him,and,got,1,1.0067857358596944e-05
him,and,handed,1,1.0067857358596944e-05
him,and,he,6,6.040714415158166e-05
him,and,hed,1,1.0067857358596944e-05
him,and,his,1,1.0067857358596944e-05
him,and,i,1,1.0067857358596944e-05
him,and,lifted,1,1.0067857358596944e-05
him,and,made,1,1.0067857358596944e-05
him,and,piped,1,1.0067857358596944e-05
him,and,put,1,1.0067857358596944e-05
him,and,rushed,1,1.0067857358596944e-05
him,and,see,1,1.0067857358596944e-05
him,and,smiled,1,1.0067857358596944e-05
him,and,so,1,1.0067857358596944e-05
him,and,the,1,1.0067857358596944e-05
him,and,then,1,1.0067857358596944e-05
him,and,told,1,1.0067857358596944e-05
him,and,wanting,1,1.0067857358596944e-05
him,and,went,1,1.0067857358596944e-05
him,and,wouldnt,1,1.0067857358596944e-05
him,and,yet,1,1.0067857358596944e-05
him,any,</s>,2,2.013571471719389e-05
him,any,more,1,1.0067857358596944e-05
him,anyway,this,1,1.0067857358596944e-05
him,around,</s>,2,2.013571471719389e-05
him,around,the,1,1.0067857358596944e-05
him,as,a,1,1.0067857358596944e-05
him,as,robert,1,1.0067857358596944e-05
him,at,all,1,1.0067857358596944e-05
him,at,bayonne,1,1.0067857358596944e-05
him,at,san,1,1.0067857358596944e-05
him,away,</s>,3,3.020357207579083e-05
him,away,somewhere,1,1.0067857358596944e-05
him,back,with,1,1.0067857358596944e-05
him,because,several,1,1.0067857358596944e-05
him,behave,then,1,1.0067857358596944e-05
him,behind,the,1,1.0067857358596944e-05
him,bitter,</s>,1,1.0067857358596944e-05
him,bleed,for,1,1.0067857358596944e-05
him,brett,is,1,1.0067857358596944e-05
him,brett,said,3,3.020357207579083e-05
him,brett,wants,2,2.013571471719389e-05
him,bulls,have,2,2.013571471719389e-05
him,but,it,1,1.0067857358596944e-05
him,by,itself,1,1.0067857358596944e-05
him,by,the,1,1.0067857358596944e-05
him,close,each,1,1.0067857358596944e-05
him,come,</s>,1,1.0067857358596944e-05
him,come,up,1,1.0067857358596944e-05
him,come,walking,1,1.0067857358596944e-05
him,crossing,the,1,1.0067857358596944e-05
him,do,an,1,1.0067857358596944e-05
him,down,</s>,1,1.0067857358596944e-05
him,down,and,1,1.0067857358596944e-05
him,down,the,1,1.0067857358596944e-05
him,either,he,1,1.0067857358596944e-05
him,feel,he,1,1.0067857358596944e-05
him,fighting,and,1,1.0067857358596944e-05
him,fishing,with,1,1.0067857358596944e-05
him,for,a,1,1.0067857358596944e-05
him,for,champagne,1,1.0067857358596944e-05
him,for,the,2,2.013571471719389e-05
him,for,two,1,1.0067857358596944e-05
him,from,all,1,1.0067857358596944e-05
him,from,other,1,1.0067857358596944e-05
him,from,paris,1,1.0067857358596944e-05
him,from,standing,1,1.0067857358596944e-05
him,from,the,1,1.0067857358596944e-05
him,get,into,1,1.0067857358596944e-05
him,get,rid,1,1.0067857358596944e-05
him,get,too,1,1.0067857358596944e-05
him,get,up,1,1.0067857358596944e-05
him,give,me,1,1.0067857358596944e-05
him,go,</s>,1,1.0067857358596944e-05
him,go,and,1,1.0067857358596944e-05
him,go,on,1,1.0067857358596944e-05
him,happy,</s>,2,2.013571471719389e-05
him,he,bounded,1,1.0067857358596944e-05
him,he,just,1,1.0067857358596944e-05
him,he,said,1,1.0067857358596944e-05
him,hed,kill,1,1.0067857358596944e-05
him,her,hand,1,1.0067857358596944e-05
him,her,name,1,1.0067857358596944e-05
him,here,in,1,1.0067857358596944e-05
him,his,left,1,1.0067857358596944e-05
